mental_stigmas_words_mental,mental_stigmas_words_physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.994033004142552, 1.251180192290901, 1.263834639912121, 1.2967323854431831, 1.311146092133345, 1.31505570076096, 1.30460099768188, 1.2930858787774921, 1.27063497029364, 1.249063891750264, 1.26842387990578, 1.238698002968715, 1.254346117575773, 1.253870719414457, 1.242881715611186, 1.234705322615706, 1.231071837281206, 1.2303489681013111, 1.21107047191375, 1.209852008802741]","[1.138757365349295, 1.217086543220384, 1.258003051948657, 1.263938200899345, 1.277093630623434, 1.275789934486038, 1.261969657397145, 1.2665945057581451, 1.246321208632065, 1.245479175193578, 1.233170899323148, 1.245152895759034, 1.248063421792859, 1.229314267401666, 1.232931868911854, 1.236994707344251, 1.220578520994156, 1.223230822506577, 1.198770430490608, 1.21792157295254]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.49546562512818704, 0.190413018281052, 0.181398426918811, 0.146839930320275, 0.131249893588908, 0.12768253677667202, 0.13939543244894, 0.15611731860976702, 0.18333958003914003, 0.20981272218975502, 0.18673718765206002, 0.22216670581896503, 0.202894498115602, 0.204001685930869, 0.21727078312216602, 0.22759452415761602, 0.23106379629668303, 0.231720898056079, 0.254100993327079, 0.256352207493875]","[0.297815660670998, 0.22965838924946902, 0.18600512428936403, 0.18680227511180802, 0.17339289821724602, 0.17793987489406002, 0.193663182329801, 0.188436259848304, 0.213789699125766, 0.21501355468299801, 0.229900191494971, 0.21502696739610203, 0.211812786125773, 0.234572315067853, 0.23029833912837402, 0.22572178325251202, 0.24486361563124903, 0.241182526716911, 0.267885543088317, 0.24723213005791903]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.8061461086079551, 0.554808217199194, 0.45821847457066905, 0.47250050990388603, 0.5002238680337401, 0.48364569470759206, 0.47191460422192005, 0.458785212164304, 0.44731048093868303, 0.39408114558057006, 0.44847710388629003, 0.407761728551618, 0.404942930474101, 0.39767014402747, 0.39121929181353104, 0.39499951862397703, 0.383678425561562, 0.376486225198556, 0.37181590652316604, 0.41472080889870405]","[0.839238095805363, 0.500817604380715, 0.422710015165068, 0.42995349222726703, 0.43599375104734506, 0.41357893380972505, 0.41383491496614505, 0.42193798864373905, 0.42935713387790003, 0.40733290032122504, 0.412143034579718, 0.44385691494755, 0.41359029766904404, 0.430086935975718, 0.404227708810448, 0.41810200842670603, 0.411067477563237, 0.43246797246282304, 0.42101412010869804, 0.469090178555267]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.994033004142552, 1.003072918778301, 0.977427125268128, 0.99939678666674, 1.023963477894063, 1.019386908628591, 1.011949366556015, 1.000257386198035, 0.9768203117348161, 0.94944394227658, 0.9771393826830631, 0.9352125606831041, 0.952711822448649, 0.953923974912093, 0.93688043952979, 0.9366660476224301, 0.9288495709369811, 0.9246765781663181, 0.914953216570187, 0.935482946970099]","[1.138757365349295, 0.9645445118162351, 0.9722828867717521, 0.959485784449531, 0.9818988451122731, 0.969264182496654, 0.9569001461470871, 0.966110847376316, 0.9464251840188821, 0.9444910846564891, 0.9320393782047841, 0.945055795949277, 0.9462363597631591, 0.924326006956882, 0.9271472193001971, 0.9406529509363071, 0.9170748353659921, 0.91775413961799, 0.9024721844828201, 0.9484192163946721]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.8061461086079551, 0.9475777699548211, 0.929421514125727, 0.9547243188013571, 0.9616977479294161, 0.9643943510116281, 0.9518863409464571, 0.9416379366463151, 0.9280084301371161, 0.9014831813645701, 0.9242449354325151, 0.9065553133082851, 0.9091034830415741, 0.9048312476694571, 0.902598369784069, 0.8939007680231701, 0.8921881019498241, 0.892373514012576, 0.8742001812322391, 0.869825443069115]","[0.839238095805363, 0.9075094881657051, 0.910673687626087, 0.9298063557781571, 0.927069514325335, 0.9285920851218361, 0.9217715051202041, 0.923057305489793, 0.9167715672323681, 0.907009424331597, 0.9052553415909781, 0.9235574743428231, 0.9120256812274551, 0.9158085580024421, 0.9056105145699871, 0.903598371789964, 0.9020548163900981, 0.9150680957696611, 0.8918380312975671, 0.894969311155366]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.6189439597921721, 0.561594249946904, 0.6451666961032041, 0.5778152394006181, 0.528998900597714, 0.5367457209986091, 0.572530510241478, 0.612552943171758, 0.6560345522641491, 0.7389970392295611, 0.6606295718011821, 0.7303868868432281, 0.720432534897613, 0.731002580290775, 0.744643145006973, 0.751477086535263, 0.763735840601884, 0.7701385035496411, 0.792290565167526, 0.7620045074067431]","[0.543778109853829, 0.653105544678631, 0.695455613807201, 0.671994386218286, 0.6586238228899911, 0.6826279007300221, 0.697833891159073, 0.6870139545464321, 0.7009697718226271, 0.726474255652344, 0.732343862763812, 0.6869497003202251, 0.716129706122103, 0.717255260398126, 0.7391341586677831, 0.7249862204991561, 0.7439038525733991, 0.720600037921982, 0.751547460319123, 0.6985105374191201]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.49546562512818704, 0.29947147833589, 0.31073690341611304, 0.265611984271438, 0.23170013198917802, 0.23244361567741703, 0.25007631218735404, 0.276295640702348, 0.318991692155494, 0.36387097052842804, 0.32085823538191105, 0.385875894133181, 0.35436276616884205, 0.35485278569219403, 0.37926814320650803, 0.386661090468684, 0.39593183936844706, 0.40052427927390505, 0.421510927307131, 0.402423377521795]","[0.297815660670998, 0.36119451265282304, 0.318628211517375, 0.337898028490248, 0.306096685523843, 0.323936138313938, 0.34743300833220403, 0.333493539409817, 0.371971714318224, 0.372890595016025, 0.395022387798214, 0.37347505784385804, 0.36993888695144705, 0.40802917421134505, 0.402009060811684, 0.38347948474590504, 0.41957807014824205, 0.41687848828970203, 0.44437718326423303, 0.38810662011635905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.6189439597921721, 0.35707859985829604, 0.376628017100397, 0.319437203574642, 0.29965908442098904, 0.294837331029283, 0.31913513665993204, 0.34611520743288804, 0.377054018211373, 0.42611528000090804, 0.38448166421877805, 0.42051771331257104, 0.41249197587693504, 0.420246831395845, 0.42658262277020403, 0.44233069771264505, 0.44571233012935, 0.44555897084093404, 0.47761945555933205, 0.48541299662299603]","[0.543778109853829, 0.41526424723113603, 0.405985104921855, 0.37150284885891804, 0.37308699795418704, 0.37497120230956404, 0.38898069227271803, 0.388188449729565, 0.40288040957332105, 0.41889448052929, 0.42621886629770606, 0.395508904038445, 0.41002834152188405, 0.412343620407489, 0.423426697872305, 0.42673777616291503, 0.434138483354912, 0.416898791327294, 0.453058138776042, 0.44496599409269305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.297815661,0.229658389,0.186005124,0.186802275,0.173392898,0.177939875,0.193663182,0.18843626,0.213789699,0.215013555,0.229900191,0.215026967,0.211812786,0.234572315,0.230298339,0.225721783,0.244863616,0.241182527,0.267885543,0.24723213
Distance,,,,,Cossine similarity,,,,,,,,,,,,,,,,,,,,,,,,,
mental_stigmas_words_mental,mental_stigmas_words_physical,,,,mental_stigmas_words_mental,mental_stigmas_words_physical,,,,,,,,,,,,,,,,,,,,,,,,
0.994033004,1.138757365,,,,0.495465625,0.297815661,,,,,,,,,,,,,,,,,,,,,,,,
1.251180192,1.217086543,,,,0.190413018,0.229658389,,,,,,,,,,,,,,,,,,,,,,,,
1.26383464,1.258003052,,,,0.181398427,0.186005124,,,,,,,,,,,,,,,,,,,,,,,,
1.296732385,1.263938201,,,,0.14683993,0.186802275,,,,,,,,,,,,,,,,,,,,,,,,
1.311146092,1.277093631,,,,0.131249894,0.173392898,,,,,,,,,,,,,,,,,,,,,,,,
1.315055701,1.275789934,,,,0.127682537,0.177939875,,,,,,,,,,,,,,,,,,,,,,,,
1.304600998,1.261969657,,,,0.139395432,0.193663182,,,,,,,,,,,,,,,,,,,,,,,,
1.293085879,1.266594506,,,,0.156117319,0.18843626,,,,,,,,,,,,,,,,,,,,,,,,
1.27063497,1.246321209,,,,0.18333958,0.213789699,,,,,,,,,,,,,,,,,,,,,,,,
1.249063892,1.245479175,,,,0.209812722,0.215013555,,,,,,,,,,,,,,,,,,,,,,,,
1.26842388,1.233170899,,,,0.186737188,0.229900191,,,,,,,,,,,,,,,,,,,,,,,,
1.238698003,1.245152896,,,,0.222166706,0.215026967,,,,,,,,,,,,,,,,,,,,,,,,
1.254346118,1.248063422,,,,0.202894498,0.211812786,,,,,,,,,,,,,,,,,,,,,,,,
1.253870719,1.229314267,,,,0.204001686,0.234572315,,,,,,,,,,,,,,,,,,,,,,,,
1.242881716,1.232931869,,,,0.217270783,0.230298339,,,,,,,,,,,,,,,,,,,,,,,,
1.234705323,1.236994707,,,,0.227594524,0.225721783,,,,,,,,,,,,,,,,,,,,,,,,
1.231071837,1.220578521,,,,0.231063796,0.244863616,,,,,,,,,,,,,,,,,,,,,,,,
1.230348968,1.223230823,,,,0.231720898,0.241182527,,,,,,,,,,,,,,,,,,,,,,,,
1.211070472,1.19877043,,,,0.254100993,0.267885543,,,,,,,,,,,,,,,,,,,,,,,,
1.209852009,1.217921573,,,,0.256352207,0.24723213,,,,,,,,,,,,,,,,,,,,,,,,
